Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
240,Hans Hateboer,nl,DF,Atalanta,25,1994,26.2,10,0,0,44,18,7,75,10,24,0,1,0,142,34,30,53.1,/en/players/3b333ac3/matchlogs/2019-2020/misc/Hans-Hateboer-Match-Logs
241,Liam Henderson,sco,MF,Hellas Verona,23,1996,2.2,1,0,0,6,2,0,2,0,2,0,0,0,15,2,1,66.7,/en/players/d7918b13/matchlogs/2019-2020/misc/Liam-Henderson-Match-Logs
242,Dalbert Henrique,br,DF,Fiorentina,25,1993,27.6,8,1,0,52,33,4,140,16,30,1,0,0,200,28,28,50.0,/en/players/f45f9427/matchlogs/2019-2020/misc/Dalbert-Henrique-Match-Logs
243,Theo Hernández,fr,DF,Milan,21,1997,31.3,10,0,0,33,67,8,84,42,48,1,1,1,269,42,21,66.7,/en/players/d4c9725f/matchlogs/2019-2020/misc/Theo-Hernandez-Match-Logs
244,Hernani,br,MF,Parma,25,1994,26.9,10,0,0,46,18,4,103,49,47,0,0,0,221,33,23,58.9,/en/players/6f5ead86/matchlogs/2019-2020/misc/Hernani-Match-Logs
245,Gonzalo Higuaín,ar,FW,Juventus,31,1987,20.7,2,0,0,18,16,12,12,6,8,0,0,0,75,7,15,31.8,/en/players/8a08491a/matchlogs/2019-2020/misc/Gonzalo-Higuain-Match-Logs
246,Krisztofer Horváth,hu,"FW,DF",SPAL,17,2002,0.5,0,0,0,0,1,0,2,0,1,0,0,0,1,0,2,0.0,/en/players/4ce8f4a3/matchlogs/2019-2020/misc/Krisztofer-Horvath-Match-Logs
247,Elseid Hysaj,al,DF,Napoli,25,1994,16.5,3,0,0,8,18,0,39,24,17,0,0,0,159,9,15,37.5,/en/players/2f3452eb/matchlogs/2019-2020/misc/Elseid-Hysaj-Match-Logs
248,Simone Iacoponi,it,DF,Parma,32,1987,33.9,7,0,0,35,36,1,1,35,32,0,2,0,225,50,66,43.1,/en/players/63071a3f/matchlogs/2019-2020/misc/Simone-Iacoponi-Match-Logs
249,Roger Ibanez,br,DF,Roma,20,1998,6.8,1,0,0,15,13,0,0,20,8,0,0,0,60,16,5,76.2,/en/players/82efe6fa/matchlogs/2019-2020/misc/Roger-Ibanez-Match-Logs
250,Zlatan Ibrahimović,se,FW,Milan,37,1981,15.1,1,0,0,30,16,20,14,5,3,0,0,0,58,78,34,69.6,/en/players/4cde5509/matchlogs/2019-2020/misc/Zlatan-Ibrahimovic-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,
251,Igor,br,DF,Fiorentina,21,1998,6.8,2,0,0,8,4,1,2,9,10,0,0,0,62,11,1,91.7,/en/players/a4e85758/matchlogs/2019-2020/misc/Igor-Match-Logs
252,Igor,br,DF,SPAL,21,1998,14.9,7,0,0,21,11,0,9,25,17,0,0,0,126,16,14,53.3,/en/players/a4e85758/matchlogs/2019-2020/misc/Igor-Match-Logs
253,Josip Iličić,si,FW,Atalanta,31,1988,18.5,1,1,0,11,59,3,58,8,21,2,0,0,105,3,22,12.0,/en/players/68252d6d/matchlogs/2019-2020/misc/Josip-Ilicic-Match-Logs
254,Giannelli Imbula,cd,MF,Lecce,26,1992,1.4,0,0,0,1,0,0,1,2,0,0,0,0,10,1,1,50.0,/en/players/b86fe156/matchlogs/2019-2020/misc/Giannelli-Imbula-Match-Logs
255,Ciro Immobile,it,FW,Lazio,29,1990,35.2,8,0,0,39,38,21,12,11,7,5,1,0,142,24,68,26.1,/en/players/4431aed2/matchlogs/2019-2020/misc/Ciro-Immobile-Match-Logs
256,Roberto Inglese,it,FW,Parma,27,1991,8.5,1,0,0,19,7,10,4,2,7,0,0,0,41,12,20,37.5,/en/players/6c1f7328/matchlogs/2019-2020/misc/Roberto-Inglese-Match-Logs
257,Lorenzo Insigne,it,"FW,MF",Napoli,28,1991,31.2,1,0,0,8,28,9,118,29,23,0,0,0,209,6,12,33.3,/en/players/2f557579/matchlogs/2019-2020/misc/Lorenzo-Insigne-Match-Logs
258,Artur Ioniță,md,MF,Cagliari,28,1990,21.1,6,0,0,45,14,1,22,18,20,0,0,0,178,41,51,44.6,/en/players/cedb3e36/matchlogs/2019-2020/misc/Artur-Ionita-Match-Logs
259,Jakub Iskra,pl,DF,SPAL,16,2002,0.9,0,0,0,0,1,0,2,1,0,0,0,0,7,1,0,100.0,/en/players/103b7264/matchlogs/2019-2020/misc/Jakub-Iskra-Match-Logs
260,Armando Izzo,it,DF,Torino,27,1992,29.8,7,2,1,48,34,1,15,72,33,0,0,0,296,76,35,68.5,/en/players/89976232/matchlogs/2019-2020/misc/Armando-Izzo-Match-Logs
261,Filip Jagiełło,pl,MF,Genoa,21,1997,6.1,0,0,0,3,2,0,9,4,4,0,0,0,51,5,11,31.3,/en/players/4cdcbc14/matchlogs/2019-2020/misc/Filip-Jagiello-Match-Logs
262,Mato Jajalo,ba,MF,Udinese,31,1988,18.3,8,1,1,29,25,0,23,16,25,0,0,0,255,19,15,55.9,/en/players/8c65eb5f/matchlogs/2019-2020/misc/Mato-Jajalo-Match-Logs
263,Marko Janković,me,"MF,DF",SPAL,24,1995,1.3,1,0,0,5,3,0,10,0,2,0,0,0,9,0,3,0.0,/en/players/9866afec/matchlogs/2019-2020/misc/Marko-Jankovic-Match-Logs
264,Jakub Jankto,cz,MF,Sampdoria,23,1996,23.3,8,0,0,23,16,4,86,22,15,1,0,0,160,10,19,34.5,/en/players/1ea5f91c/matchlogs/2019-2020/misc/Jakub-Jankto-Match-Logs
265,Juan Jesus,br,DF,Roma,28,1991,1.5,2,0,0,3,0,0,0,0,2,0,1,0,13,1,3,25.0,/en/players/79083382/matchlogs/2019-2020/misc/Juan-Jesus-Match-Logs
266,Jony,es,DF,Lazio,28,1991,13.1,4,0,0,13,15,4,126,14,11,0,0,0,78,2,10,16.7,/en/players/244f57b9/matchlogs/2019-2020/misc/Jony-Match-Logs
267,Jesse Joronen,fi,GK,Brescia,26,1993,29.0,1,0,0,0,4,0,0,6,0,0,0,0,132,0,0,,/en/players/7f66ea09/matchlogs/2019-2020/misc/Jesse-Joronen-Match-Logs
268,Hamed Junior Traorè,ci,"MF,FW",Sassuolo,19,2000,17.4,3,0,0,27,23,6,85,11,14,0,0,0,104,7,15,31.8,/en/players/570bb4b9/matchlogs/2019-2020/misc/Hamed-Junior-Traore-Match-Logs
269,Musa Juwara,gm,"FW,MF",Bologna,17,2001,1.7,1,0,0,6,5,0,12,0,0,0,0,0,12,1,2,33.3,/en/players/7737dee2/matchlogs/2019-2020/misc/Musa-Juwara-Match-Logs
270,Nikola Kalinić,hr,FW,Roma,31,1988,6.3,1,0,0,8,19,2,0,1,0,0,0,0,19,17,15,53.1,/en/players/d4931a5a/matchlogs/2019-2020/misc/Nikola-Kalinic-Match-Logs
271,Yann Karamoh,fr,"FW,MF",Parma,21,1998,6.4,0,0,0,7,14,1,8,2,5,0,0,0,36,1,9,10.0,/en/players/8b66d9cc/matchlogs/2019-2020/misc/Yann-Karamoh-Match-Logs
272,Franck Kessié,ci,MF,Milan,22,1996,32.3,3,0,0,61,21,1,13,34,33,0,0,0,306,19,21,47.5,/en/players/05e19d6a/matchlogs/2019-2020/misc/Franck-Kessie-Match-Logs
273,Sami Khedira,de,MF,Juventus,32,1987,7.6,3,0,0,15,4,0,20,3,13,0,1,0,50,4,4,50.0,/en/players/38ac43d3/matchlogs/2019-2020/misc/Sami-Khedira-Match-Logs
274,Giorgos Kiriakopoulos,gr,DF,Sassuolo,23,1996,18.3,4,0,0,20,30,2,51,19,27,0,0,0,145,18,24,42.9,/en/players/0a483542/matchlogs/2019-2020/misc/Giorgos-Kiriakopoulos-Match-Logs
275,Simon Kjær,dk,DF,Atalanta,30,1989,3.2,2,0,0,13,1,0,0,7,3,0,0,0,33,10,11,47.6,/en/players/8b8a56ce/matchlogs/2019-2020/misc/Simon-Kjaer-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,
276,Simon Kjær,dk,DF,Milan,30,1989,13.8,2,0,0,10,3,0,1,19,15,0,1,0,110,34,14,70.8,/en/players/8b8a56ce/matchlogs/2019-2020/misc/Simon-Kjaer-Match-Logs
277,Ragnar Klavan,ee,DF,Cagliari,33,1985,26.2,4,0,0,24,6,0,0,29,25,0,0,1,186,25,28,47.2,/en/players/008a6e6d/matchlogs/2019-2020/misc/Ragnar-Klavan-Match-Logs
278,Justin Kluivert,nl,FW,Roma,20,1999,16.8,6,1,1,30,29,1,23,6,12,0,0,0,91,7,20,25.9,/en/players/4c3a6744/matchlogs/2019-2020/misc/Justin-Kluivert-Match-Logs
279,Aleksandar Kolarov,rs,DF,Roma,33,1985,30.4,6,0,0,29,30,3,185,31,25,0,2,0,254,44,32,57.9,/en/players/eda40760/matchlogs/2019-2020/misc/Aleksandar-Kolarov-Match-Logs
280,Christian Kouamé,ci,FW,Genoa,21,1997,10.2,1,0,0,20,24,6,4,2,3,2,0,0,62,30,35,46.2,/en/players/58e933d2/matchlogs/2019-2020/misc/Christian-Kouame-Match-Logs
281,Christian Kouamé,ci,FW,Fiorentina,21,1997,3.3,0,0,0,6,6,0,1,1,1,0,0,0,16,10,20,33.3,/en/players/58e933d2/matchlogs/2019-2020/misc/Christian-Kouame-Match-Logs
282,Kalidou Koulibaly,sn,DF,Napoli,28,1991,23.4,7,1,0,36,15,0,4,33,41,0,1,1,238,50,27,64.9,/en/players/da974c7b/matchlogs/2019-2020/misc/Kalidou-Koulibaly-Match-Logs
283,Ladislav Krejčí,cz,DF,Bologna,27,1992,11.7,1,0,0,11,5,3,14,10,9,0,0,0,73,11,9,55.0,/en/players/58027adc/matchlogs/2019-2020/misc/Ladislav-Krejci-Match-Logs
284,Rade Krunić,ba,MF,Milan,25,1993,6.0,3,0,0,11,16,0,0,11,11,0,0,0,58,9,10,47.4,/en/players/817c6964/matchlogs/2019-2020/misc/Rade-Krunic-Match-Logs
285,Juraj Kucka,sk,"MF,FW",Parma,32,1987,21.5,5,1,0,52,55,3,26,26,35,1,0,0,180,83,66,55.7,/en/players/5aaef9ef/matchlogs/2019-2020/misc/Juraj-Kucka-Match-Logs
286,Dejan Kulusevski,se,"FW,MF",Parma,19,2000,32.6,3,0,0,53,38,6,63,22,21,1,0,0,249,12,34,26.1,/en/players/df3cda47/matchlogs/2019-2020/misc/Dejan-Kulusevski-Match-Logs
287,Marash Kumbulla,al,DF,Hellas Verona,19,2000,21.7,7,1,1,47,24,1,1,49,39,0,0,0,181,68,35,66.0,/en/players/a40819d9/matchlogs/2019-2020/misc/Marash-Kumbulla-Match-Logs
288,Jasmin Kurtić,si,MF,SPAL,30,1989,15.7,5,0,0,17,32,1,82,10,16,0,0,0,98,30,28,51.7,/en/players/144607cc/matchlogs/2019-2020/misc/Jasmin-Kurtic-Match-Logs
289,Jasmin Kurtić,si,"MF,FW",Parma,30,1989,18.5,5,0,0,18,17,1,55,16,20,0,0,0,133,23,16,59.0,/en/players/144607cc/matchlogs/2019-2020/misc/Jasmin-Kurtic-Match-Logs
290,Antonino La Gumina,it,FW,Sampdoria,23,1996,2.1,0,0,0,1,3,1,0,0,1,0,0,0,3,5,13,27.8,/en/players/822a7761/matchlogs/2019-2020/misc/Antonino-La-Gumina-Match-Logs
291,Andrea La Mantia,it,FW,Lecce,28,1991,6.1,1,0,0,17,15,3,1,7,0,0,1,0,21,33,17,66.0,/en/players/c375dfa5/matchlogs/2019-2020/misc/Andrea-La-Mantia-Match-Logs
292,Riccardo Ladinetti,it,MF,Cagliari,18,2000,1.4,0,0,0,1,1,0,2,4,2,0,0,0,10,0,1,0.0,/en/players/ff4296df/matchlogs/2019-2020/misc/Riccardo-Ladinetti-Match-Logs
293,Gianluca Lapadula,it,FW,Lecce,29,1990,19.8,8,1,0,43,58,24,9,2,14,1,0,0,76,52,77,40.3,/en/players/2ead2809/matchlogs/2019-2020/misc/Gianluca-Lapadula-Match-Logs
294,Danilo Larangeira,br,DF,Bologna,35,1984,29.3,11,1,1,43,24,4,4,30,21,0,0,0,287,79,53,59.8,/en/players/fed5f993/matchlogs/2019-2020/misc/Danilo-Larangeira-Match-Logs
295,Kevin Lasagna,it,FW,Udinese,26,1992,28.5,1,0,0,45,32,15,20,7,18,0,0,0,144,41,86,32.3,/en/players/09538fdb/matchlogs/2019-2020/misc/Kevin-Lasagna-Match-Logs
296,Vincent Laurini,fr,DF,Parma,30,1989,9.8,4,0,0,13,20,0,21,12,23,0,2,0,64,7,13,35.0,/en/players/3535098b/matchlogs/2019-2020/misc/Vincent-Laurini-Match-Logs
297,Diego Laxalt,uy,"DF,MF",Torino,26,1993,6.6,3,0,0,12,8,0,17,7,10,0,0,0,58,6,11,35.3,/en/players/f26e3c59/matchlogs/2019-2020/misc/Diego-Laxalt-Match-Logs
298,Diego Laxalt,uy,DF,Milan,26,1993,1.9,1,0,0,4,1,0,10,1,2,0,0,0,15,2,5,28.6,/en/players/f26e3c59/matchlogs/2019-2020/misc/Diego-Laxalt-Match-Logs
299,Valentino Lazaro,at,"DF,MF",Inter,23,1996,3.6,2,0,0,7,1,0,18,1,6,0,0,0,29,2,3,40.0,/en/players/016ff750/matchlogs/2019-2020/misc/Valentino-Lazaro-Match-Logs
300,Darko Lazović,rs,DF,Hellas Verona,28,1990,36.0,4,0,0,11,15,20,133,22,14,0,1,0,246,18,28,39.1,/en/players/5128bde4/matchlogs/2019-2020/misc/Darko-Lazovic-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,
301,Manuel Lazzari,it,DF,Lazio,25,1993,28.3,6,0,0,21,41,7,135,10,13,0,1,0,146,3,18,14.3,/en/players/02caf6e0/matchlogs/2019-2020/misc/Manuel-Lazzari-Match-Logs
302,Rafael Leão,pt,FW,Milan,20,1999,15.6,0,0,0,16,15,6,37,0,4,1,0,0,70,29,33,46.8,/en/players/20730eae/matchlogs/2019-2020/misc/Rafael-Leao-Match-Logs
303,Lucas Leiva,br,MF,Lazio,32,1987,20.1,10,1,1,47,19,0,6,46,41,0,0,0,268,44,26,62.9,/en/players/4c78b5ed/matchlogs/2019-2020/misc/Lucas-Leiva-Match-Logs
304,Lukas Lerager,dk,MF,Genoa,26,1993,15.4,5,0,0,28,23,2,11,9,19,0,0,0,149,33,26,55.9,/en/players/1b82f8df/matchlogs/2019-2020/misc/Lukas-Lerager-Match-Logs
305,Mehdi Léris,fr,"MF,FW",Sampdoria,21,1998,5.7,0,0,0,7,10,0,29,6,9,0,0,0,43,5,11,31.3,/en/players/7d3cbc67/matchlogs/2019-2020/misc/Mehdi-Leris-Match-Logs
306,Karlo Letica,hr,GK,SPAL,22,1997,10.0,1,0,0,0,1,0,0,0,0,0,0,0,39,0,0,,/en/players/4a6914ff/matchlogs/2019-2020/misc/Karlo-Letica-Match-Logs
307,Matthijs de Ligt,nl,DF,Juventus,19,1999,27.2,5,0,0,29,18,0,2,29,27,1,3,0,258,69,39,63.9,/en/players/d6e53a3a/matchlogs/2019-2020/misc/Matthijs-de-Ligt-Match-Logs
308,Anderson Lima,br,MF,Lazio,19,1999,0.7,0,0,0,5,4,0,2,0,4,0,0,0,7,0,0,,/en/players/59be3a74/matchlogs/2019-2020/misc/Anderson-Lima-Match-Logs
309,Karol Linetty,pl,MF,Sampdoria,24,1995,22.4,4,0,0,43,33,0,32,26,32,0,0,0,216,14,23,37.8,/en/players/d023d70f/matchlogs/2019-2020/misc/Karol-Linetty-Match-Logs
310,Pol Lirola,es,DF,Fiorentina,21,1997,29.4,4,0,0,16,7,1,82,26,20,0,1,0,228,11,22,33.3,/en/players/ff800ed8/matchlogs/2019-2020/misc/Pol-Lirola-Match-Logs
311,Fernando Llorente,es,FW,Napoli,34,1985,5.6,1,0,0,11,9,3,0,0,1,0,0,0,15,28,23,54.9,/en/players/82dbf623/matchlogs/2019-2020/misc/Fernando-Llorente-Match-Logs
312,Stanislav Lobotka,sk,MF,Napoli,24,1994,8.4,0,0,0,7,15,0,1,9,10,0,0,0,68,2,7,22.2,/en/players/e1cbb531/matchlogs/2019-2020/misc/Stanislav-Lobotka-Match-Logs
313,Manuel Locatelli,it,MF,Sassuolo,21,1998,28.7,9,0,0,46,58,0,63,34,59,0,0,1,271,28,33,45.9,/en/players/a8a874f1/matchlogs/2019-2020/misc/Manuel-Locatelli-Match-Logs
314,Pau López,es,GK,Roma,24,1994,32.0,3,0,0,1,2,0,0,1,0,0,0,0,162,0,0,,/en/players/20b9f052/matchlogs/2019-2020/misc/Pau-Lopez-Match-Logs
315,Matteo Lovato,it,DF,Hellas Verona,19,2000,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.0,/en/players/5fa57166/matchlogs/2019-2020/misc/Matteo-Lovato-Match-Logs
316,Hirving Lozano,mx,FW,Napoli,24,1995,11.4,3,0,0,22,36,6,42,5,7,0,0,0,60,10,16,38.5,/en/players/a69e4806/matchlogs/2019-2020/misc/Hirving-Lozano-Match-Logs
317,Fabio Lucioni,it,DF,Lecce,31,1987,34.8,8,1,0,20,15,0,4,35,29,0,2,1,270,63,48,56.8,/en/players/8efa621b/matchlogs/2019-2020/misc/Fabio-Lucioni-Match-Logs
318,José Luis Palomino,ar,DF,Atalanta,29,1990,27.6,5,0,0,48,19,1,7,63,51,0,1,0,339,83,39,68.0,/en/players/921f6058/matchlogs/2019-2020/misc/Jose-Luis-Palomino-Match-Logs
319,Jordan Lukaku,be,DF,Lazio,25,1994,4.4,2,0,0,6,1,1,19,0,3,0,0,0,28,2,1,66.7,/en/players/0cd0e21b/matchlogs/2019-2020/misc/Jordan-Lukaku-Match-Logs
320,Romelu Lukaku,be,FW,Inter,26,1993,33.1,2,0,0,47,20,23,24,1,4,0,0,0,106,83,73,53.2,/en/players/5eae500a/matchlogs/2019-2020/misc/Romelu-Lukaku-Match-Logs
321,Saša Lukić,rs,MF,Torino,22,1996,20.7,5,1,0,43,21,2,23,28,31,0,1,0,171,19,44,30.2,/en/players/c6e8cf1f/matchlogs/2019-2020/misc/Sasa-Lukic-Match-Logs
322,Senad Lulić,ba,DF,Lazio,33,1986,17.5,6,0,0,28,11,7,69,22,24,0,0,0,162,16,11,59.3,/en/players/7fd58fe3/matchlogs/2019-2020/misc/Senad-Lulic-Match-Logs
323,Sebastiano Luperto,it,DF,Napoli,22,1996,5.9,2,0,0,7,1,0,5,7,8,0,0,0,51,6,11,35.3,/en/players/997fff07/matchlogs/2019-2020/misc/Sebastiano-Luperto-Match-Logs
324,Lyanco,br,DF,Torino,22,1997,13.1,5,0,0,14,13,1,5,23,15,0,0,1,124,19,16,54.3,/en/players/b5bf1770/matchlogs/2019-2020/misc/Lyanco-Match-Logs
325,Charalambos Lykogiannis,gr,DF,Cagliari,25,1993,14.9,4,0,0,21,14,3,63,23,12,0,1,0,100,26,25,51.0,/en/players/5efc5389/matchlogs/2019-2020/misc/Charalambos-Lykogiannis-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,
326,Francesco Magnanelli,it,MF,Sassuolo,34,1984,15.5,5,0,0,18,35,0,3,21,19,0,0,0,196,15,10,60.0,/en/players/07767f42/matchlogs/2019-2020/misc/Francesco-Magnanelli-Match-Logs
327,Giangiacomo Magnani,it,"DF,MF",Brescia,23,1995,1.3,2,0,0,2,3,0,0,2,0,0,1,0,9,5,0,100.0,/en/players/cce9f582/matchlogs/2019-2020/misc/Giangiacomo-Magnani-Match-Logs
328,Giangiacomo Magnani,it,DF,Sassuolo,23,1995,1.6,1,0,0,4,2,0,0,2,0,0,0,0,16,10,1,90.9,/en/players/cce9f582/matchlogs/2019-2020/misc/Giangiacomo-Magnani-Match-Logs
329,Žan Majer,si,MF,Lecce,27,1992,18.5,7,0,0,28,15,1,25,24,20,1,0,0,173,11,12,47.8,/en/players/bf13975c/matchlogs/2019-2020/misc/Zan-Majer-Match-Logs
330,Nikola Maksimović,rs,DF,Napoli,27,1991,20.0,3,1,0,25,7,0,13,31,21,0,1,0,190,41,21,66.1,/en/players/16b9d5cf/matchlogs/2019-2020/misc/Nikola-Maksimovic-Match-Logs
331,Kévin Malcuit,ma,DF,Napoli,28,1991,2.8,0,0,0,2,4,0,13,3,5,0,0,0,22,3,2,60.0,/en/players/d6a889ea/matchlogs/2019-2020/misc/Kevin-Malcuit-Match-Logs
332,Daniel Maldini,it,FW,Milan,17,2001,0.3,0,0,0,2,0,0,0,1,0,0,0,0,1,0,1,0.0,/en/players/801831fe/matchlogs/2019-2020/misc/Daniel-Maldini-Match-Logs
333,Ruslan Malinovskyi,ua,"MF,FW",Atalanta,26,1993,17.1,7,1,1,32,55,3,90,4,15,3,0,0,133,13,25,34.2,/en/players/48d5bd33/matchlogs/2019-2020/misc/Ruslan-Malinovskyi-Match-Logs
334,Gianluca Mancini,it,"DF,MF",Roma,23,1996,30.4,16,1,1,67,28,4,2,62,35,0,0,0,269,78,25,75.7,/en/players/5aa53281/matchlogs/2019-2020/misc/Gianluca-Mancini-Match-Logs
335,Marco Mancosu,it,"MF,FW",Lecce,30,1988,27.1,3,0,0,22,19,9,45,17,17,2,0,0,170,23,36,39.0,/en/players/2c3a6c21/matchlogs/2019-2020/misc/Marco-Mancosu-Match-Logs
336,Rolando Mandragora,it,MF,Udinese,22,1997,22.8,2,0,0,40,22,1,50,24,33,0,0,0,206,22,22,50.0,/en/players/c7259b83/matchlogs/2019-2020/misc/Rolando-Mandragora-Match-Logs
337,Massimiliano Mangraviti,it,DF,Brescia,21,1998,10.8,2,0,0,9,5,0,9,7,5,0,1,0,77,20,21,48.8,/en/players/33914f14/matchlogs/2019-2020/misc/Massimiliano-Mangraviti-Match-Logs
338,Kostas Manolas,gr,DF,Napoli,28,1991,24.2,2,0,0,24,16,0,0,27,17,0,1,0,230,62,33,65.3,/en/players/c707411f/matchlogs/2019-2020/misc/Kostas-Manolas-Match-Logs
339,Giacomo Manzari,it,"FW,MF",Sassuolo,18,2000,0.2,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,50.0,/en/players/d8dfae8a/matchlogs/2019-2020/misc/Giacomo-Manzari-Match-Logs
340,Gian Marco Ferrari,it,DF,Sassuolo,27,1992,21.1,5,0,0,18,13,0,2,28,9,1,0,0,164,32,28,53.3,/en/players/8650af85/matchlogs/2019-2020/misc/Gian-Marco-Ferrari-Match-Logs
341,Federico Marigosu,it,MF,Cagliari,18,2001,0.3,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0.0,/en/players/66a9470c/matchlogs/2019-2020/misc/Federico-Marigosu-Match-Logs
342,Marlon,br,DF,Sassuolo,23,1995,20.2,8,0,0,24,11,0,0,37,21,0,1,0,156,21,28,42.9,/en/players/cdf65d12/matchlogs/2019-2020/misc/Marlon-Match-Logs
343,Gonzalo Maroni,ar,MF,Sampdoria,20,1999,2.0,0,0,0,3,1,0,12,3,1,0,0,0,14,1,2,33.3,/en/players/e01ca8f4/matchlogs/2019-2020/misc/Gonzalo-Maroni-Match-Logs
344,Bruno Martella,it,"DF,MF",Brescia,26,1992,14.1,3,0,0,7,4,1,63,19,9,0,0,0,88,12,16,42.9,/en/players/1e12c53b/matchlogs/2019-2020/misc/Bruno-Martella-Match-Logs
345,Lautaro Martínez,ar,FW,Inter,21,1997,27.2,8,1,0,54,74,22,16,16,13,2,0,0,132,26,62,29.5,/en/players/f7036e1c/matchlogs/2019-2020/misc/Lautaro-Martinez-Match-Logs
346,Adam Marušić,me,DF,Lazio,26,1992,10.5,3,0,0,8,11,0,13,13,8,0,0,0,66,12,14,46.2,/en/players/d4535821/matchlogs/2019-2020/misc/Adam-Marusic-Match-Logs
347,Andrea Masiello,it,DF,Genoa,33,1986,14.7,4,0,0,11,5,0,9,26,14,0,0,0,136,12,13,48.0,/en/players/e0314d87/matchlogs/2019-2020/misc/Andrea-Masiello-Match-Logs
348,Andrea Masiello,it,DF,Atalanta,33,1986,6.0,1,0,0,10,1,0,2,10,13,0,0,0,51,11,5,68.8,/en/players/e0314d87/matchlogs/2019-2020/misc/Andrea-Masiello-Match-Logs
349,Aleš Matějů,cz,DF,Brescia,23,1996,28.3,10,1,1,47,29,1,16,41,29,0,2,1,272,52,34,60.5,/en/players/deb748c9/matchlogs/2019-2020/misc/Ales-Mateju-Match-Logs
350,Alessandro Matri,it,"FW,MF",Brescia,34,1984,1.0,1,1,0,1,1,3,2,0,0,0,0,0,3,4,3,57.1,/en/players/58d97e77/matchlogs/2019-2020/misc/Alessandro-Matri-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,
351,Federico Mattiello,it,DF,Cagliari,24,1995,10.3,3,0,0,16,24,2,31,17,20,0,0,0,81,9,15,37.5,/en/players/fba81826/matchlogs/2019-2020/misc/Federico-Mattiello-Match-Logs
352,Blaise Matuidi,fr,MF,Juventus,32,1987,24.9,2,0,0,40,26,3,41,20,35,0,0,0,155,21,31,40.4,/en/players/c0cddebe/matchlogs/2019-2020/misc/Blaise-Matuidi-Match-Logs
353,Luca Mazzitelli,it,MF,Sassuolo,23,1995,0.1,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,,/en/players/dc61b402/matchlogs/2019-2020/misc/Luca-Mazzitelli-Match-Logs
354,Ibrahima Mbaye,sn,DF,Bologna,24,1994,16.7,5,0,0,23,18,2,11,15,11,0,1,0,123,24,18,57.1,/en/players/cfbf9881/matchlogs/2019-2020/misc/Ibrahima-Mbaye-Match-Logs
355,Biagio Meccariello,it,DF,Lecce,28,1991,8.5,2,0,0,7,3,1,9,10,15,0,0,0,70,12,18,40.0,/en/players/1eeeff8a/matchlogs/2019-2020/misc/Biagio-Meccariello-Match-Logs
356,Gary Medel,cl,MF,Bologna,31,1987,19.8,10,1,0,40,27,1,3,32,22,0,0,0,265,27,21,56.3,/en/players/563a68ad/matchlogs/2019-2020/misc/Gary-Medel-Match-Logs
357,Soualiho Meïté,fr,MF,Torino,25,1994,24.5,5,0,0,35,35,1,15,24,34,0,1,0,227,60,44,57.7,/en/players/5cec2c74/matchlogs/2019-2020/misc/Soualiho-Meite-Match-Logs
358,Alex Meret,it,GK,Napoli,22,1997,21.7,0,0,0,0,3,0,0,1,0,0,0,0,97,0,0,,/en/players/9413b19f/matchlogs/2019-2020/misc/Alex-Meret-Match-Logs
