Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
359,Yıldırım Mert Çetin,tr,DF,Roma,22,1997,2.9,4,1,1,6,6,0,0,4,3,0,0,0,27,6,4,60.0,/en/players/c730da00/matchlogs/2019-2020/misc/Yildirim-Mert-Cetin-Match-Logs
360,Dries Mertens,be,FW,Napoli,32,1987,18.8,5,0,0,29,25,7,83,7,20,2,0,0,90,3,10,23.1,/en/players/89b2c8a9/matchlogs/2019-2020/misc/Dries-Mertens-Match-Logs
361,Kingsley Michael,ng,MF,Bologna,19,1999,0.8,0,0,0,4,0,0,1,1,0,0,0,0,13,3,2,60.0,/en/players/e63e122d/matchlogs/2019-2020/misc/Kingsley-Michael-Match-Logs
362,Nikola Milenković,rs,DF,Fiorentina,21,1997,36.2,9,0,0,61,18,1,3,31,48,0,0,0,311,83,25,76.9,/en/players/bee704fc/matchlogs/2019-2020/misc/Nikola-Milenkovic-Match-Logs
363,Arkadiusz Milik,pl,FW,Napoli,25,1994,19.4,5,0,0,25,28,13,2,2,9,0,0,0,59,36,35,50.7,/en/players/85613cf0/matchlogs/2019-2020/misc/Arkadiusz-Milik-Match-Logs
364,Sergej Milinković-Savić,rs,MF,Lazio,24,1995,33.7,9,0,0,69,43,8,42,40,59,0,1,0,269,119,84,58.6,/en/players/4e6dbac4/matchlogs/2019-2020/misc/Sergej-Milinkovic-Savic-Match-Logs
365,Vincenzo Millico,it,"MF,FW",Torino,18,2000,2.4,0,0,0,5,3,0,24,0,1,0,0,0,6,0,0,,/en/players/6817095b/matchlogs/2019-2020/misc/Vincenzo-Millico-Match-Logs
366,Antonio Mirante,it,GK,Roma,36,1983,5.0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,,/en/players/30223b33/matchlogs/2019-2020/misc/Antonio-Mirante-Match-Logs
367,Simone Missiroli,it,MF,SPAL,33,1986,31.1,7,0,0,26,26,0,10,56,28,2,0,0,321,57,33,63.3,/en/players/331c0a43/matchlogs/2019-2020/misc/Simone-Missiroli-Match-Logs
368,Henrikh Mkhitaryan,am,"MF,FW",Roma,30,1989,17.0,5,0,0,17,26,1,15,11,28,0,0,0,133,6,13,31.6,/en/players/dd0daf32/matchlogs/2019-2020/misc/Henrikh-Mkhitaryan-Match-Logs
369,Gabriele Moncini,it,"FW,MF",SPAL,23,1996,1.7,0,0,0,1,2,0,1,1,0,0,0,0,8,5,3,62.5,/en/players/c4efe2b4/matchlogs/2019-2020/misc/Gabriele-Moncini-Match-Logs
370,Ilario Monterisi,it,DF,Lecce,17,2001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,/en/players/31b252fc/matchlogs/2019-2020/misc/Ilario-Monterisi-Match-Logs
371,Raúl Moro,es,DF,Lazio,16,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,/en/players/919dd4b1/matchlogs/2019-2020/misc/Raul-Moro-Match-Logs
372,Leonardo Morosini,it,"FW,MF",Brescia,23,1995,0.3,0,0,0,2,0,0,1,1,0,0,0,0,0,1,1,50.0,/en/players/d89b0ebb/matchlogs/2019-2020/misc/Leonardo-Morosini-Match-Logs
373,Victor Moses,ng,DF,Inter,28,1990,4.7,1,0,0,6,9,0,26,0,3,2,0,0,40,3,3,50.0,/en/players/e726e11e/matchlogs/2019-2020/misc/Victor-Moses-Match-Logs
374,Mert Müldür,tr,DF,Sassuolo,20,1999,14.1,4,0,0,19,17,0,24,21,30,1,1,0,101,12,12,50.0,/en/players/1295552e/matchlogs/2019-2020/misc/Mert-Muldur-Match-Logs
375,Simone Muratore,it,MF,Juventus,21,1998,1.8,0,0,0,3,2,0,1,3,1,0,0,0,15,0,2,0.0,/en/players/04989945/matchlogs/2019-2020/misc/Simone-Muratore-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,
376,Alessandro Murgia,it,MF,SPAL,22,1996,19.4,3,0,0,23,22,2,83,19,20,0,0,0,155,19,16,54.3,/en/players/fb2c533b/matchlogs/2019-2020/misc/Alessandro-Murgia-Match-Logs
377,Luis Muriel,co,FW,Atalanta,28,1991,14.0,1,0,0,27,27,3,40,4,8,1,1,0,94,28,41,40.6,/en/players/eb2fe5b6/matchlogs/2019-2020/misc/Luis-Muriel-Match-Logs
378,Jeison Murillo,co,DF,Sampdoria,27,1992,7.4,3,1,1,10,8,2,6,10,10,0,0,0,58,13,12,52.0,/en/players/b233e8e4/matchlogs/2019-2020/misc/Jeison-Murillo-Match-Logs
379,Nicola Murru,it,DF,Sampdoria,24,1994,25.1,6,1,1,25,17,0,93,25,34,0,2,1,189,38,33,53.5,/en/players/d183e9d6/matchlogs/2019-2020/misc/Nicola-Murru-Match-Logs
380,Mateo Musacchio,ar,DF,Milan,28,1990,16.3,4,1,0,19,10,0,0,21,9,0,0,0,129,32,23,58.2,/en/players/91899ca8/matchlogs/2019-2020/misc/Mateo-Musacchio-Match-Logs
381,Juan Musso,ar,GK,Udinese,25,1994,38.0,1,0,0,1,3,0,0,1,0,0,1,0,200,0,0,,/en/players/a111cf41/matchlogs/2019-2020/misc/Juan-Musso-Match-Logs
382,Radja Nainggolan,be,"MF,FW",Cagliari,31,1988,23.0,5,0,0,22,29,0,81,15,22,0,0,0,214,15,26,36.6,/en/players/1f9328da/matchlogs/2019-2020/misc/Radja-Nainggolan-Match-Logs
383,Nahitan Nández,uy,"MF,DF",Cagliari,23,1995,32.2,14,0,0,47,48,7,113,21,46,0,0,0,244,26,66,28.3,/en/players/95facda1/matchlogs/2019-2020/misc/Nahitan-Nandez-Match-Logs
384,Michel Ndary Adopo,fr,DF,Torino,19,2000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,100.0,/en/players/599d91d0/matchlogs/2019-2020/misc/Michel-Ndary-Adopo-Match-Logs
385,Emanuele Ndoj,al,MF,Brescia,22,1996,6.2,2,0,0,21,26,1,4,5,8,0,0,0,48,6,11,35.3,/en/players/482145e9/matchlogs/2019-2020/misc/Emanuele-Ndoj-Match-Logs
386,Ilija Nestorovski,mk,FW,Udinese,29,1990,13.9,4,0,0,37,29,8,9,5,7,0,0,0,47,29,39,42.6,/en/players/b1236c63/matchlogs/2019-2020/misc/Ilija-Nestorovski-Match-Logs
387,Nicolas Nkoulou,cm,DF,Torino,29,1990,29.9,6,1,1,36,25,0,0,73,22,0,2,0,292,65,33,66.3,/en/players/93cf32a8/matchlogs/2019-2020/misc/Nicolas-Nkoulou-Match-Logs
388,Bram Nuytinck,nl,DF,Udinese,29,1990,24.7,2,0,0,20,9,0,6,23,33,0,1,0,225,40,38,51.3,/en/players/e33f36d5/matchlogs/2019-2020/misc/Bram-Nuytinck-Match-Logs
389,Pedro Obiang,gq,MF,Sassuolo,27,1992,18.6,10,0,0,35,20,1,6,21,31,0,2,1,185,20,26,43.5,/en/players/ba1e04b3/matchlogs/2019-2020/misc/Pedro-Obiang-Match-Logs
390,Stefano Okaka,it,FW,Udinese,29,1989,26.8,10,0,0,69,66,20,7,9,16,0,0,0,108,58,101,36.5,/en/players/601ef102/matchlogs/2019-2020/misc/Stefano-Okaka-Match-Logs
391,Christian Oliva,uy,MF,Cagliari,23,1996,5.2,1,0,0,4,2,0,2,7,12,0,0,0,59,7,2,77.8,/en/players/d3b888e3/matchlogs/2019-2020/misc/Christian-Oliva-Match-Logs
392,Maximiliano Olivera,uy,DF,Fiorentina,27,1992,0.1,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,,/en/players/32a33c68/matchlogs/2019-2020/misc/Maximiliano-Olivera-Match-Logs
393,Marco Olivieri,it,FW,Juventus,20,1999,0.3,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,,/en/players/f5ba8903/matchlogs/2019-2020/misc/Marco-Olivieri-Match-Logs
394,Robin Olsen,se,GK,Cagliari,29,1990,16.9,0,1,0,0,4,0,0,0,0,0,0,1,70,0,0,,/en/players/e7ee38c3/matchlogs/2019-2020/misc/Robin-Olsen-Match-Logs
395,Nicholas Opoku,gh,DF,Udinese,21,1997,5.3,3,1,1,10,5,0,2,4,8,,,0,,,,,/en/players/b871bf55/matchlogs/2019-2020/misc/Nicholas-Opoku-Match-Logs
396,Riccardo Orsolini,it,"FW,MF",Bologna,22,1997,29.8,3,0,0,40,76,14,201,16,23,3,1,0,209,32,40,44.4,/en/players/e14ec482/matchlogs/2019-2020/misc/Riccardo-Orsolini-Match-Logs
397,David Ospina,co,GK,Napoli,30,1988,16.3,0,0,0,1,5,0,0,0,0,0,1,0,64,0,0,,/en/players/82b1198a/matchlogs/2019-2020/misc/David-Ospina-Match-Logs
398,Daniele Padelli,it,GK,Inter,33,1985,3.0,0,1,0,0,3,0,0,0,0,0,0,0,12,0,0,,/en/players/cf1c23d8/matchlogs/2019-2020/misc/Daniele-Padelli-Match-Logs
399,Marko Pajač,hr,DF,Genoa,26,1993,8.4,1,0,0,8,7,0,78,7,6,0,0,0,66,3,6,33.3,/en/players/5df4ef30/matchlogs/2019-2020/misc/Marko-Pajac-Match-Logs
400,Rodrigo Palacio,ar,FW,Bologna,37,1982,28.0,5,0,0,30,53,29,98,4,14,0,1,0,144,61,86,41.5,/en/players/8d8178ac/matchlogs/2019-2020/misc/Rodrigo-Palacio-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,
401,Alberto Paloschi,it,FW,SPAL,29,1990,4.9,0,0,0,8,8,5,0,0,0,2,0,0,20,1,10,9.1,/en/players/b5cae4e6/matchlogs/2019-2020/misc/Alberto-Paloschi-Match-Logs
402,Alberto Paloschi,it,"FW,MF",Cagliari,29,1990,2.3,0,0,0,3,2,3,2,1,0,0,0,0,9,2,8,20.0,/en/players/b5cae4e6/matchlogs/2019-2020/misc/Alberto-Paloschi-Match-Logs
403,Martin Palumbo,no,MF,Udinese,17,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,/en/players/f8d41a8c/matchlogs/2019-2020/misc/Martin-Palumbo-Match-Logs
404,Goran Pandev,mk,"FW,MF",Genoa,36,1983,18.7,6,1,1,17,46,7,13,0,6,2,0,0,125,9,30,23.1,/en/players/d711d04f/matchlogs/2019-2020/misc/Goran-Pandev-Match-Logs
405,Andrea Papetti,it,DF,Brescia,17,2002,10.2,5,0,0,14,13,0,1,14,12,0,1,0,90,11,16,40.7,/en/players/4195b8b6/matchlogs/2019-2020/misc/Andrea-Papetti-Match-Logs
406,Lucas Paquetá,br,"MF,FW",Milan,21,1997,12.3,7,0,0,25,25,3,10,9,30,0,0,0,116,23,33,41.1,/en/players/9b6f7fd5/matchlogs/2019-2020/misc/Lucas-Paqueta-Match-Logs
407,Marco Parolo,it,MF,Lazio,34,1985,18.9,8,0,0,43,5,0,5,23,33,0,1,0,218,33,37,47.1,/en/players/ed5886d2/matchlogs/2019-2020/misc/Marco-Parolo-Match-Logs
408,Mario Pašalić,hr,"MF,FW",Atalanta,24,1995,26.9,6,0,0,35,24,1,13,26,30,0,0,1,227,47,45,51.1,/en/players/e599253a/matchlogs/2019-2020/misc/Mario-Pasalic-Match-Logs
409,Javier Pastore,ar,MF,Roma,30,1989,5.7,0,0,0,10,9,1,5,6,10,0,0,0,46,2,6,25.0,/en/players/881ef58c/matchlogs/2019-2020/misc/Javier-Pastore-Match-Logs
410,Patric,es,DF,Lazio,26,1993,18.6,2,1,0,12,11,0,11,15,17,0,1,0,188,14,24,36.8,/en/players/f7223718/matchlogs/2019-2020/misc/Patric-Match-Logs
411,Leonardo Pavoletti,it,FW,Cagliari,30,1988,0.5,0,0,0,0,0,0,0,1,0,0,0,0,2,3,4,42.9,/en/players/d37b0350/matchlogs/2019-2020/misc/Leonardo-Pavoletti-Match-Logs
412,Nehuén Paz,ar,DF,Bologna,26,1993,1.3,1,0,0,6,2,0,0,5,1,0,1,0,21,6,3,66.7,/en/players/42b1a58a/matchlogs/2019-2020/misc/Nehuen-Paz-Match-Logs
413,Nehuén Paz,ar,DF,Lecce,26,1993,9.4,4,0,0,13,2,0,1,22,4,0,2,0,64,38,12,76.0,/en/players/42b1a58a/matchlogs/2019-2020/misc/Nehuen-Paz-Match-Logs
414,Giampaolo Pazzini,it,FW,Hellas Verona,34,1984,3.4,0,0,0,7,6,4,1,1,2,0,0,0,17,9,21,30.0,/en/players/6ca663b4/matchlogs/2019-2020/misc/Giampaolo-Pazzini-Match-Logs
415,Pedro,br,FW,Fiorentina,22,1997,0.7,0,0,0,0,2,1,0,0,1,0,0,0,4,2,6,25.0,/en/players/1ab6fad3/matchlogs/2019-2020/misc/Pedro-Match-Logs
416,João Pedro,br,"FW,MF",Cagliari,27,1992,35.0,6,0,0,47,76,9,16,10,16,1,1,0,164,76,97,43.9,/en/players/81255c03/matchlogs/2019-2020/misc/Joao-Pedro-Match-Logs
417,Daouda Peeters,be,MF,Juventus,20,1999,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,/en/players/e83f8ebb/matchlogs/2019-2020/misc/Daouda-Peeters-Match-Logs
418,Gianluca Pegolo,it,GK,Sassuolo,38,1981,5.0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,,/en/players/f058ed1f/matchlogs/2019-2020/misc/Gianluca-Pegolo-Match-Logs
419,Lorenzo Pellegrini,it,MF,Roma,23,1996,23.3,8,1,1,40,34,4,151,16,20,1,0,0,146,15,29,34.1,/en/players/4a5a45c7/matchlogs/2019-2020/misc/Lorenzo-Pellegrini-Match-Logs
420,Luca Pellegrini,it,DF,Cagliari,20,1999,21.2,10,0,0,33,22,0,115,21,27,1,1,0,190,19,18,51.4,/en/players/3b61c9ec/matchlogs/2019-2020/misc/Luca-Pellegrini-Match-Logs
421,Federico Peluso,it,DF,Sassuolo,35,1984,16.8,5,1,0,19,14,1,6,23,14,0,0,0,106,29,13,69.0,/en/players/4f2908e5/matchlogs/2019-2020/misc/Federico-Peluso-Match-Logs
422,Gastón Pereiro,uy,"MF,FW",Cagliari,24,1995,3.9,3,0,0,6,4,0,16,0,2,0,0,0,17,3,5,37.5,/en/players/7ec7738e/matchlogs/2019-2020/misc/Gaston-Pereiro-Match-Logs
423,Bruno Peres,br,DF,Roma,29,1990,11.7,3,0,0,13,15,1,44,16,9,1,0,0,98,2,9,18.2,/en/players/852351df/matchlogs/2019-2020/misc/Bruno-Peres-Match-Logs
424,Carles Pérez,es,"FW,MF",Roma,21,1998,6.3,2,0,0,14,9,0,8,3,7,0,0,0,37,1,9,10.0,/en/players/a8f21b9f/matchlogs/2019-2020/misc/Carles-Perez-Match-Logs
425,Mattia Perin,it,GK,Genoa,26,1992,21.0,1,0,0,1,1,0,0,0,0,0,1,0,121,0,0,,/en/players/4c62d0c8/matchlogs/2019-2020/misc/Mattia-Perin-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,
426,Diego Perotti,ar,"FW,MF",Roma,31,1988,9.7,3,1,0,8,24,0,40,4,9,0,0,0,63,5,5,50.0,/en/players/a40d5a0c/matchlogs/2019-2020/misc/Diego-Perotti-Match-Logs
427,Matteo Pessina,it,"MF,FW",Hellas Verona,22,1997,27.7,7,0,0,34,52,6,28,24,31,0,0,0,268,67,127,34.5,/en/players/780e3631/matchlogs/2019-2020/misc/Matteo-Pessina-Match-Logs
428,Andrea Petagna,it,FW,SPAL,24,1995,33.7,5,0,0,54,70,13,33,1,4,0,0,0,126,67,96,41.1,/en/players/03f946ed/matchlogs/2019-2020/misc/Andrea-Petagna-Match-Logs
429,Jacopo Petriccione,it,MF,Lecce,24,1995,23.8,10,0,0,28,29,0,61,27,28,0,1,0,203,6,22,21.4,/en/players/909bce7f/matchlogs/2019-2020/misc/Jacopo-Petriccione-Match-Logs
430,Germán Pezzella,ar,DF,Fiorentina,28,1991,31.4,12,0,0,38,21,1,2,56,28,1,3,0,261,82,37,68.9,/en/players/8c725b43/matchlogs/2019-2020/misc/German-Pezzella-Match-Logs
431,Giuseppe Pezzella,it,DF,Parma,21,1997,10.5,2,0,0,17,15,0,33,6,6,0,0,0,72,9,11,45.0,/en/players/149c5f5d/matchlogs/2019-2020/misc/Giuseppe-Pezzella-Match-Logs
432,Giuseppe Pezzella,it,DF,Udinese,21,1997,0.9,0,0,0,0,0,0,7,1,0,0,0,0,7,2,0,100.0,/en/players/149c5f5d/matchlogs/2019-2020/misc/Giuseppe-Pezzella-Match-Logs
433,Krzysztof Piątek,pl,FW,Milan,24,1995,13.1,1,0,0,24,27,6,3,3,1,1,0,0,39,30,51,37.0,/en/players/17f3620a/matchlogs/2019-2020/misc/Krzysztof-Piatek-Match-Logs
434,Stefano Piccinini,it,DF,Sassuolo,16,2002,0.1,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,,/en/players/6010ba04/matchlogs/2019-2020/misc/Stefano-Piccinini-Match-Logs
435,Roberto Piccoli,it,FW,Atalanta,18,2001,0.2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.0,/en/players/1cadaf34/matchlogs/2019-2020/misc/Roberto-Piccoli-Match-Logs
436,Andrea Pinamonti,it,FW,Genoa,20,1999,24.8,1,0,0,37,51,16,22,9,14,1,0,0,117,66,106,38.4,/en/players/08aa9cd1/matchlogs/2019-2020/misc/Andrea-Pinamonti-Match-Logs
437,Simone Pinna,it,DF,Cagliari,21,1997,1.0,1,0,0,2,0,0,6,5,2,0,0,0,12,1,0,100.0,/en/players/6523afa4/matchlogs/2019-2020/misc/Simone-Pinna-Match-Logs
438,Carlo Pinsoglio,it,GK,Juventus,29,1990,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,/en/players/f6a06749/matchlogs/2019-2020/misc/Carlo-Pinsoglio-Match-Logs
439,Lorenzo Pirola,it,DF,Inter,17,2002,0.1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,/en/players/caec77da/matchlogs/2019-2020/misc/Lorenzo-Pirola-Match-Logs
440,Fabio Pisacane,it,DF,Cagliari,33,1986,27.1,8,1,1,33,23,2,9,28,25,0,1,0,232,46,51,47.4,/en/players/56400c01/matchlogs/2019-2020/misc/Fabio-Pisacane-Match-Logs
441,Miralem Pjanić,ba,MF,Juventus,29,1990,25.3,10,0,0,39,24,0,81,32,26,1,0,0,261,18,13,58.1,/en/players/ad6df2d5/matchlogs/2019-2020/misc/Miralem-Pjanic-Match-Logs
442,Andrea Poli,it,MF,Bologna,29,1989,21.3,5,0,0,28,29,1,14,39,40,0,0,0,195,13,23,36.1,/en/players/b3fd7075/matchlogs/2019-2020/misc/Andrea-Poli-Match-Logs
443,Matteo Politano,it,FW,Napoli,25,1993,8.3,1,0,0,8,17,0,38,5,8,0,0,0,41,2,7,22.2,/en/players/5e861944/matchlogs/2019-2020/misc/Matteo-Politano-Match-Logs
444,Matteo Politano,it,FW,Inter,25,1993,2.9,0,0,0,3,6,1,17,0,1,0,0,0,26,2,2,50.0,/en/players/5e861944/matchlogs/2019-2020/misc/Matteo-Politano-Match-Logs
445,Erick Pulgar,cl,MF,Fiorentina,25,1994,32.8,9,0,0,42,35,4,225,51,39,0,0,0,364,28,24,53.8,/en/players/4611e028/matchlogs/2019-2020/misc/Erick-Pulgar-Match-Logs
446,Ignacio Pussetto,ar,"FW,DF",Udinese,23,1995,3.8,1,0,0,9,10,3,12,4,3,0,0,0,32,16,22,42.1,/en/players/62437b4f/matchlogs/2019-2020/misc/Ignacio-Pussetto-Match-Logs
447,Fabio Quagliarella,it,FW,Sampdoria,36,1983,25.3,2,0,0,20,32,21,23,7,5,4,0,0,98,31,52,37.3,/en/players/ee4f2f3b/matchlogs/2019-2020/misc/Fabio-Quagliarella-Match-Logs
448,Adrien Rabiot,fr,MF,Juventus,24,1995,21.2,7,1,1,49,28,0,20,32,39,0,0,0,164,23,15,60.5,/en/players/8794e251/matchlogs/2019-2020/misc/Adrien-Rabiot-Match-Logs
449,Ivan Radovanović,rs,MF,Genoa,30,1988,14.6,3,0,0,15,16,0,12,8,18,0,0,0,155,23,22,51.1,/en/players/023937a9/matchlogs/2019-2020/misc/Ivan-Radovanovic-Match-Logs
450,Ionuț Radu,ro,GK,Genoa,22,1997,17.0,1,0,0,0,0,0,0,0,0,0,0,0,58,0,0,,/en/players/67f649be/matchlogs/2019-2020/misc/Ionut-Radu-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,
451,Ștefan Radu,ro,DF,Lazio,32,1986,25.6,8,0,0,31,21,0,41,32,28,0,1,0,238,34,28,54.8,/en/players/53de807a/matchlogs/2019-2020/misc/Stefan-Radu-Match-Logs
452,Boris Radunović,rs,GK,Hellas Verona,23,1996,3.0,1,0,0,1,0,0,0,0,0,0,1,0,14,0,0,,/en/players/0dfce079/matchlogs/2019-2020/misc/Boris-Radunovic-Match-Logs
453,Rafael,br,GK,Cagliari,37,1982,5.0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,,/en/players/dd06d56c/matchlogs/2019-2020/misc/Rafael-Match-Logs
454,Daniele Ragatzu,it,"MF,FW",Cagliari,27,1991,3.5,1,0,0,1,5,2,9,1,2,0,0,0,30,0,0,,/en/players/282b3a4d/matchlogs/2019-2020/misc/Daniele-Ragatzu-Match-Logs
455,Gastón Ramírez,uy,"MF,FW",Sampdoria,28,1990,15.5,5,0,0,32,42,3,105,12,20,0,1,0,92,27,39,40.9,/en/players/2c851997/matchlogs/2019-2020/misc/Gaston-Ramirez-Match-Logs
456,Aaron Ramsey,wal,MF,Juventus,28,1990,11.7,2,0,0,22,18,2,18,11,19,0,0,0,90,14,8,63.6,/en/players/ef619b0b/matchlogs/2019-2020/misc/Aaron-Ramsey-Match-Logs
457,Luca Ranieri,it,DF,Fiorentina,20,1999,2.6,2,1,1,5,1,0,3,2,2,0,0,0,23,6,3,66.7,/en/players/8c63fae5/matchlogs/2019-2020/misc/Luca-Ranieri-Match-Logs
458,Andrea Ranocchia,it,DF,Inter,31,1988,5.8,3,0,0,9,4,0,0,9,9,0,0,0,57,26,5,83.9,/en/players/539230cf/matchlogs/2019-2020/misc/Andrea-Ranocchia-Match-Logs
459,Giacomo Raspadori,it,"MF,FW",Sassuolo,19,2000,2.9,0,0,0,2,6,1,2,1,8,0,0,0,14,0,8,0.0,/en/players/6e058f06/matchlogs/2019-2020/misc/Giacomo-Raspadori-Match-Logs
460,Ante Rebić,hr,FW,Milan,25,1993,15.5,5,0,0,27,15,3,46,4,12,0,0,0,78,18,25,41.9,/en/players/536cebe5/matchlogs/2019-2020/misc/Ante-Rebic-Match-Logs
461,Arkadiusz Reca,pl,DF,SPAL,24,1995,21.4,2,0,0,26,12,3,63,29,27,0,1,0,173,16,17,48.5,/en/players/6213fd82/matchlogs/2019-2020/misc/Arkadiusz-Reca-Match-Logs
462,Vasco Regini,it,DF,Sampdoria,28,1990,1.9,0,0,0,2,1,0,1,1,1,0,0,0,22,3,2,60.0,/en/players/339c6ed4/matchlogs/2019-2020/misc/Vasco-Regini-Match-Logs
463,Vasco Regini,it,DF,Parma,28,1990,0.6,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,100.0,/en/players/339c6ed4/matchlogs/2019-2020/misc/Vasco-Regini-Match-Logs
464,Pepe Reina,es,GK,Milan,36,1982,1.0,0,1,0,1,0,0,0,0,0,0,1,0,3,0,0,,/en/players/e358587b/matchlogs/2019-2020/misc/Pepe-Reina-Match-Logs
465,Franck Ribéry,fr,FW,Fiorentina,36,1983,15.7,3,0,0,21,39,3,15,3,12,0,0,0,100,4,17,19.0,/en/players/f61c7c4e/matchlogs/2019-2020/misc/Franck-Ribery-Match-Logs
466,Davide Riccardi,it,DF,Lecce,23,1996,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,/en/players/7b4b9221/matchlogs/2019-2020/misc/Davide-Riccardi-Match-Logs
467,Emiliano Rigoni,ar,"MF,FW",Sampdoria,26,1993,4.8,2,0,0,4,7,1,41,3,5,0,0,0,30,5,9,35.7,/en/players/a1216563/matchlogs/2019-2020/misc/Emiliano-Rigoni-Match-Logs
468,Tomás Rincón,ve,MF,Torino,31,1988,30.0,10,0,0,69,48,1,23,36,35,0,0,0,309,67,33,67.0,/en/players/f1cfc209/matchlogs/2019-2020/misc/Tomas-Rincon-Match-Logs
469,Andrea Rispoli,it,DF,Lecce,30,1988,21.2,6,0,0,22,13,2,88,36,22,0,0,0,161,23,13,63.9,/en/players/39ee6cb6/matchlogs/2019-2020/misc/Andrea-Rispoli-Match-Logs
470,Ricardo Rodríguez,ch,DF,Milan,26,1992,4.3,0,0,0,3,3,0,5,5,4,0,0,0,40,6,2,75.0,/en/players/7f78ad23/matchlogs/2019-2020/misc/Ricardo-Rodriguez-Match-Logs
471,Marko Rog,hr,MF,Cagliari,24,1995,25.7,10,0,0,60,43,0,42,24,61,0,1,0,250,21,16,56.8,/en/players/b6b2b820/matchlogs/2019-2020/misc/Marko-Rog-Match-Logs
472,Rogério,br,DF,Sassuolo,21,1998,11.3,6,0,0,19,17,0,42,8,12,0,0,0,75,9,15,37.5,/en/players/10e7f486/matchlogs/2019-2020/misc/Rogerio-Match-Logs
473,Filippo Romagna,it,DF,Sassuolo,22,1997,16.4,3,0,0,6,13,0,0,10,7,0,1,0,142,24,19,55.8,/en/players/84594618/matchlogs/2019-2020/misc/Filippo-Romagna-Match-Logs
474,Alessio Romagnoli,it,DF,Milan,24,1995,34.3,4,0,0,42,22,1,0,58,25,0,1,0,305,85,45,65.4,/en/players/3ead85f9/matchlogs/2019-2020/misc/Alessio-Romagnoli-Match-Logs
475,Cristian Romero,ar,DF,Genoa,21,1998,28.6,15,1,1,48,23,2,3,74,37,1,1,0,248,76,39,66.1,/en/players/a3d94a58/matchlogs/2019-2020/misc/Cristian-Romero-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,
476,Rômulo,it,MF,Brescia,32,1987,19.1,3,0,0,27,24,8,37,8,16,0,0,0,124,5,10,33.3,/en/players/07abb358/matchlogs/2019-2020/misc/Romulo-Match-Logs
477,Rômulo,it,DF,Genoa,32,1987,0.2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,,/en/players/07abb358/matchlogs/2019-2020/misc/Romulo-Match-Logs
478,Cristiano Ronaldo,pt,FW,Juventus,34,1985,32.4,3,0,0,25,58,31,35,5,10,2,0,0,112,37,38,49.3,/en/players/dea698d9/matchlogs/2019-2020/misc/Cristiano-Ronaldo-Match-Logs
479,Marten de Roon,nl,MF,Atalanta,28,1991,30.2,12,0,0,59,20,1,21,43,49,0,2,1,355,42,35,54.5,/en/players/2a1beb34/matchlogs/2019-2020/misc/Marten-de-Roon-Match-Logs
