Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
480,Antonio Rosati,it,GK,Torino,36,1983,1.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,/en/players/28a15394/matchlogs/2019-2020/misc/Antonio-Rosati-Match-Logs
481,Luca Rossettini,it,DF,Lecce,34,1985,25.1,5,0,0,17,8,0,1,33,16,0,1,0,172,40,33,54.8,/en/players/47a500ae/matchlogs/2019-2020/misc/Luca-Rossettini-Match-Logs
482,Francesco Rossi,it,GK,Atalanta,28,1991,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,/en/players/7b5f516f/matchlogs/2019-2020/misc/Francesco-Rossi-Match-Logs
483,Nicolò Rovella,it,MF,Genoa,17,2001,1.2,0,0,0,0,3,0,2,4,1,0,0,0,16,0,0,,/en/players/e58cbfd5/matchlogs/2019-2020/misc/Nicolo-Rovella-Match-Logs
484,Amir Rrahmani,xk,DF,Hellas Verona,25,1994,35.9,5,0,0,50,17,1,14,32,39,0,0,0,375,122,43,73.9,/en/players/4b3e1a38/matchlogs/2019-2020/misc/Amir-Rrahmani-Match-Logs
485,Dion Ruffo Luci,it,MF,Bologna,18,2001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,/en/players/f239e6dd/matchlogs/2019-2020/misc/Dion-Ruffo-Luci-Match-Logs
486,Daniele Rugani,it,DF,Juventus,25,1994,7.7,2,0,0,8,1,0,0,9,6,0,1,0,75,39,14,73.6,/en/players/14b8fcdf/matchlogs/2019-2020/misc/Daniele-Rugani-Match-Logs
487,Mário Rui,pt,DF,Napoli,28,1991,21.8,8,0,0,22,56,2,127,22,25,0,2,0,217,16,22,42.1,/en/players/0b5a292a/matchlogs/2019-2020/misc/Mario-Rui-Match-Logs
488,Fabián Ruiz Peña,es,MF,Napoli,23,1996,29.8,2,0,0,21,27,0,15,32,33,0,0,0,258,13,9,59.1,/en/players/c0c7ff58/matchlogs/2019-2020/misc/Fabian-Ruiz-Pena-Match-Logs
489,Stefano Sabelli,it,DF,Brescia,26,1993,35.2,5,0,0,34,79,0,92,56,60,0,0,1,337,43,31,58.1,/en/players/0ccac09c/matchlogs/2019-2020/misc/Stefano-Sabelli-Match-Logs
490,Alexis Saelemaekers,be,"FW,MF",Milan,20,1999,7.6,4,1,1,14,8,0,24,11,6,0,0,0,59,3,13,18.8,/en/players/ee251371/matchlogs/2019-2020/misc/Alexis-Saelemaekers-Match-Logs
491,Jacopo Sala,it,DF,SPAL,27,1991,9.5,1,0,0,11,10,4,30,14,9,0,0,0,102,5,5,50.0,/en/players/da5a981b/matchlogs/2019-2020/misc/Jacopo-Sala-Match-Logs
492,Bartosz Salamon,pl,DF,SPAL,28,1991,3.8,1,0,0,3,4,0,0,7,1,0,0,0,24,8,7,53.3,/en/players/9b30df1e/matchlogs/2019-2020/misc/Bartosz-Salamon-Match-Logs
493,Eddy Salcedo,it,"FW,MF",Hellas Verona,17,2001,7.6,0,0,0,18,14,3,26,1,1,0,0,0,33,22,33,40.0,/en/players/0489bb30/matchlogs/2019-2020/misc/Eddy-Salcedo-Match-Logs
494,Antonio Sanabria,py,FW,Genoa,23,1996,15.4,3,0,0,24,26,4,10,3,10,1,1,0,66,37,58,38.9,/en/players/0a447501/matchlogs/2019-2020/misc/Antonio-Sanabria-Match-Logs
495,Alexis Sánchez,cl,FW,Inter,30,1988,10.3,4,1,1,19,33,9,42,3,8,1,0,0,60,5,21,19.2,/en/players/2c0f8e9e/matchlogs/2019-2020/misc/Alexis-Sanchez-Match-Logs
496,Alex Sandro,br,DF,Juventus,28,1991,26.5,4,0,0,42,45,0,68,43,25,1,1,0,275,34,27,55.7,/en/players/0d82903c/matchlogs/2019-2020/misc/Alex-Sandro-Match-Logs
497,Nicola Sansone,it,"FW,MF",Bologna,27,1991,25.2,6,0,0,36,75,8,122,11,20,0,0,0,163,10,41,19.6,/en/players/7eb97a8e/matchlogs/2019-2020/misc/Nicola-Sansone-Match-Logs
498,Federico Santander,py,FW,Bologna,28,1991,8.6,6,0,0,24,18,7,7,7,6,0,0,0,43,49,45,52.1,/en/players/df85d472/matchlogs/2019-2020/misc/Federico-Santander-Match-Logs
499,Davide Santon,it,DF,Roma,28,1991,6.9,4,0,0,16,7,1,9,10,9,0,0,0,55,11,2,84.6,/en/players/88c89891/matchlogs/2019-2020/misc/Davide-Santon-Match-Logs
500,Samir Santos,br,DF,Udinese,24,1994,17.2,3,0,0,22,23,1,6,34,28,0,1,0,122,32,22,59.3,/en/players/92b4758e/matchlogs/2019-2020/misc/Samir-Santos-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,
501,Riccardo Saponara,it,"MF,FW",Lecce,27,1991,10.5,2,0,0,9,17,3,35,5,7,1,0,0,73,6,1,85.7,/en/players/3bb7af3b/matchlogs/2019-2020/misc/Riccardo-Saponara-Match-Logs
502,Riccardo Saponara,it,"MF,FW",Genoa,27,1991,1.9,1,1,0,2,0,0,4,0,3,0,0,0,17,2,0,100.0,/en/players/3bb7af3b/matchlogs/2019-2020/misc/Riccardo-Saponara-Match-Logs
503,Lasse Schöne,dk,MF,Genoa,33,1986,27.0,5,0,0,36,32,0,121,34,28,0,1,0,267,21,23,47.7,/en/players/c3a8bcd8/matchlogs/2019-2020/misc/Lasse-Schone-Match-Logs
504,Jerdy Schouten,nl,MF,Bologna,22,1997,12.0,6,1,0,25,3,0,1,26,21,0,0,0,164,25,22,53.2,/en/players/2cfae697/matchlogs/2019-2020/misc/Jerdy-Schouten-Match-Logs
505,Matteo Scozzarella,it,MF,Parma,31,1988,10.2,2,0,0,11,9,0,44,28,15,0,0,0,114,3,4,42.9,/en/players/ea164f99/matchlogs/2019-2020/misc/Matteo-Scozzarella-Match-Logs
506,Ken Sema,se,"DF,MF",Udinese,25,1993,27.3,6,0,0,32,18,4,163,20,27,0,0,0,181,16,16,50.0,/en/players/1770bd68/matchlogs/2019-2020/misc/Ken-Sema-Match-Logs
507,Alessandro Semprini,it,DF,Brescia,21,1998,7.0,2,0,0,4,6,0,14,9,3,0,0,0,61,7,6,53.8,/en/players/dd29f81d/matchlogs/2019-2020/misc/Alessandro-Semprini-Match-Logs
508,Stefano Sensi,it,"MF,FW",Inter,23,1995,8.0,2,0,0,14,14,0,44,9,11,1,0,0,67,3,4,42.9,/en/players/b70bde8f/matchlogs/2019-2020/misc/Stefano-Sensi-Match-Logs
509,Luigi Sepe,it,GK,Parma,28,1991,34.0,1,0,0,0,4,0,0,0,0,0,0,0,118,0,0,,/en/players/343f753a/matchlogs/2019-2020/misc/Luigi-Sepe-Match-Logs
510,Yevhen Shakhov,ua,"MF,FW",Lecce,28,1990,12.1,3,0,0,21,10,5,4,14,22,1,0,0,85,17,29,37.0,/en/players/ff764de3/matchlogs/2019-2020/misc/Yevhen-Shakhov-Match-Logs
511,Luca Siligardi,it,"FW,MF",Parma,31,1988,3.7,0,0,0,3,7,0,17,3,3,0,0,0,44,7,4,63.6,/en/players/1cac99dc/matchlogs/2019-2020/misc/Luca-Siligardi-Match-Logs
512,André Silva,pt,FW,Milan,23,1995,0.7,1,0,0,1,2,0,0,0,1,0,0,0,1,0,1,0.0,/en/players/3effaa34/matchlogs/2019-2020/misc/Andre-Silva-Match-Logs
513,Marco Silvestri,it,GK,Hellas Verona,28,1991,35.0,2,0,0,0,5,0,0,4,0,0,0,0,158,0,0,,/en/players/0d422df7/matchlogs/2019-2020/misc/Marco-Silvestri-Match-Logs
514,Giovanni Simeone,ar,FW,Cagliari,24,1995,32.5,4,0,0,54,52,23,17,12,11,1,0,0,93,42,128,24.7,/en/players/343c0d52/matchlogs/2019-2020/misc/Giovanni-Simeone-Match-Logs
515,Wilfried Singo,ci,DF,Torino,18,2000,1.5,0,0,0,2,3,0,6,0,0,0,0,0,10,5,1,83.3,/en/players/8b609c34/matchlogs/2019-2020/misc/Wilfried-Singo-Match-Logs
516,Salvatore Sirigu,it,GK,Torino,32,1987,36.0,4,0,0,0,2,0,0,2,0,0,0,0,143,0,0,,/en/players/10dc46f0/matchlogs/2019-2020/misc/Salvatore-Sirigu-Match-Logs
517,Łukasz Skorupski,pl,GK,Bologna,28,1991,37.0,2,0,0,0,4,0,0,3,0,0,0,0,174,0,0,,/en/players/ab4449d6/matchlogs/2019-2020/misc/Lukasz-Skorupski-Match-Logs
518,Andreas Skov Olsen,dk,"FW,MF",Bologna,19,1999,8.4,2,0,0,13,11,3,56,8,7,0,0,0,69,5,11,31.3,/en/players/c50cee19/matchlogs/2019-2020/misc/Andreas-Skov-Olsen-Match-Logs
519,Simon Skrabb,fi,"MF,FW",Brescia,24,1995,2.9,1,0,0,7,3,0,7,0,4,0,0,0,19,2,6,25.0,/en/players/45af5134/matchlogs/2019-2020/misc/Simon-Skrabb-Match-Logs
520,Milan Škriniar,sk,DF,Inter,24,1995,29.2,9,1,1,52,27,0,0,27,29,1,0,1,254,37,30,55.2,/en/players/30f5ffa9/matchlogs/2019-2020/misc/Milan-Skriniar-Match-Logs
521,Chris Smalling,eng,DF,Roma,29,1989,28.5,3,0,0,33,10,1,3,60,23,0,3,0,287,91,33,73.4,/en/players/b6964eb6/matchlogs/2019-2020/misc/Chris-Smalling-Match-Logs
522,Roberto Soriano,it,MF,Bologna,28,1991,27.4,4,2,0,57,44,4,29,18,37,3,0,0,158,25,50,33.3,/en/players/9d4c45d6/matchlogs/2019-2020/misc/Roberto-Soriano-Match-Logs
523,Riccardo Sottil,it,"FW,DF",Fiorentina,20,1999,5.7,3,0,0,11,26,2,23,0,3,0,0,0,31,4,5,44.4,/en/players/94816803/matchlogs/2019-2020/misc/Riccardo-Sottil-Match-Logs
524,Adama Soumaoro,fr,DF,Genoa,27,1992,7.1,2,0,0,4,0,1,0,8,5,0,0,0,69,20,6,76.9,/en/players/7b075c75/matchlogs/2019-2020/misc/Adama-Soumaoro-Match-Logs
525,Nikolas Špalek,sk,"MF,FW",Brescia,22,1997,17.5,5,0,0,25,17,5,34,8,14,0,0,0,113,4,21,16.0,/en/players/9e90fb5d/matchlogs/2019-2020/misc/Nikolas-Spalek-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,
526,Leonardo Spinazzola,it,DF,Roma,26,1993,17.2,2,0,0,15,2,1,72,21,10,0,1,0,148,16,18,47.1,/en/players/3626daea/matchlogs/2019-2020/misc/Leonardo-Spinazzola-Match-Logs
527,Marco Sportiello,it,GK,Atalanta,27,1992,5.8,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,,/en/players/ac4003af/matchlogs/2019-2020/misc/Marco-Sportiello-Match-Logs
528,Mattia Sprocati,it,FW,Parma,26,1992,6.6,0,0,0,4,19,1,24,1,3,0,0,0,52,3,5,37.5,/en/players/bdd0692f/matchlogs/2019-2020/misc/Mattia-Sprocati-Match-Logs
529,Mariusz Stępiński,pl,FW,Hellas Verona,24,1995,7.8,3,1,0,24,21,8,4,1,4,0,0,0,38,18,46,28.1,/en/players/7b536033/matchlogs/2019-2020/misc/Mariusz-Stepinski-Match-Logs
530,Thomas Strakosha,al,GK,Lazio,24,1995,38.0,2,0,0,0,4,0,0,0,0,0,0,0,151,0,0,,/en/players/339fe0e8/matchlogs/2019-2020/misc/Thomas-Strakosha-Match-Logs
531,Jens Stryger Larsen,dk,DF,Udinese,28,1991,31.0,5,0,0,9,5,1,119,22,22,0,0,0,198,10,23,30.3,/en/players/f91e81c9/matchlogs/2019-2020/misc/Jens-Stryger-Larsen-Match-Logs
532,Stefano Sturaro,it,MF,Genoa,26,1993,13.9,7,0,0,38,32,2,26,10,26,2,0,0,122,24,35,40.7,/en/players/2334478a/matchlogs/2019-2020/misc/Stefano-Sturaro-Match-Logs
533,Suso,es,"FW,MF",Milan,25,1993,15.1,2,0,0,10,28,2,105,8,14,0,0,0,81,1,3,25.0,/en/players/4e219ad2/matchlogs/2019-2020/misc/Suso-Match-Logs
534,Bosko Sutalo,hr,DF,Atalanta,19,2000,3.1,1,0,0,8,4,0,4,6,2,0,0,0,41,11,8,57.9,/en/players/1d0bb7e4/matchlogs/2019-2020/misc/Bosko-Sutalo-Match-Logs
535,Mattias Svanberg,se,MF,Bologna,20,1999,11.7,2,0,0,18,28,1,21,14,14,0,0,0,79,16,14,53.3,/en/players/92d83c27/matchlogs/2019-2020/misc/Mattias-Svanberg-Match-Logs
536,Wojciech Szczęsny,pl,GK,Juventus,29,1990,28.8,1,0,0,1,1,0,0,1,0,0,1,0,131,0,0,,/en/players/01b8a2b2/matchlogs/2019-2020/misc/Wojciech-Szczesny-Match-Logs
537,Andrea Tabanelli,it,MF,Lecce,29,1990,10.7,4,0,0,22,24,1,12,10,12,0,1,0,73,15,21,41.7,/en/players/b59e02da/matchlogs/2019-2020/misc/Andrea-Tabanelli-Match-Logs
538,Panagiotis Tachtsidis,gr,MF,Lecce,28,1991,22.3,7,1,1,41,30,0,27,30,45,0,2,0,261,46,19,70.8,/en/players/e26bd2f4/matchlogs/2019-2020/misc/Panagiotis-Tachtsidis-Match-Logs
539,Adrien Tameze,cm,MF,Atalanta,25,1994,2.3,0,0,0,5,2,0,1,3,3,0,0,0,26,5,1,83.3,/en/players/8da74c05/matchlogs/2019-2020/misc/Adrien-Tameze-Match-Logs
540,Łukasz Teodorczyk,pl,FW,Udinese,28,1991,2.5,1,0,0,11,3,3,1,0,5,0,0,0,18,9,11,45.0,/en/players/7e81a17d/matchlogs/2019-2020/misc/Lukasz-Teodorczyk-Match-Logs
541,Hidde ter Avest,nl,DF,Udinese,22,1997,7.6,1,0,0,6,5,0,11,10,8,0,0,0,52,8,7,53.3,/en/players/18f9dbd0/matchlogs/2019-2020/misc/Hidde-ter-Avest-Match-Logs
542,Pietro Terracciano,it,GK,Fiorentina,29,1990,6.9,0,0,0,1,2,0,0,0,0,0,1,0,40,0,0,,/en/players/e1b0a70d/matchlogs/2019-2020/misc/Pietro-Terracciano-Match-Logs
543,Aleksa Terzić,rs,DF,Fiorentina,19,1999,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,/en/players/3ef0a2d7/matchlogs/2019-2020/misc/Aleksa-Terzic-Match-Logs
544,Demba Thiam,sn,GK,SPAL,21,1998,2.0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,,/en/players/0f47717b/matchlogs/2019-2020/misc/Demba-Thiam-Match-Logs
545,Morten Thorsby,no,"MF,DF",Sampdoria,23,1996,20.7,9,1,1,46,7,4,15,15,28,0,1,1,203,92,65,58.6,/en/players/d1b49282/matchlogs/2019-2020/misc/Morten-Thorsby-Match-Logs
546,Jeremy Toljan,de,DF,Sassuolo,24,1994,24.3,8,0,0,28,19,2,57,17,19,0,0,0,184,9,27,25.0,/en/players/a96e5dc0/matchlogs/2019-2020/misc/Jeremy-Toljan-Match-Logs
547,Rafael Tolói,br,DF,Atalanta,28,1990,29.0,11,0,0,36,17,2,13,46,51,1,0,0,303,56,29,65.9,/en/players/c56dc39e/matchlogs/2019-2020/misc/Rafael-Toloi-Match-Logs
548,Takehiro Tomiyasu,jp,DF,Bologna,20,1998,28.1,8,0,0,37,28,0,32,49,28,0,0,0,267,52,50,51.0,/en/players/b3af9be1/matchlogs/2019-2020/misc/Takehiro-Tomiyasu-Match-Logs
549,Nenad Tomović,rs,DF,SPAL,31,1987,19.5,5,1,0,25,9,0,14,31,11,0,2,1,148,32,11,74.4,/en/players/6aafdc27/matchlogs/2019-2020/misc/Nenad-Tomovic-Match-Logs
550,Sandro Tonali,it,MF,Brescia,19,2000,33.5,9,0,0,42,60,0,185,41,41,0,1,0,312,12,19,38.7,/en/players/0db169ae/matchlogs/2019-2020/misc/Sandro-Tonali-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,
551,Lorenzo Tonelli,it,DF,Sampdoria,29,1990,7.8,4,0,0,12,8,0,2,4,11,0,0,0,77,15,15,50.0,/en/players/8cc29864/matchlogs/2019-2020/misc/Lorenzo-Tonelli-Match-Logs
552,Ernesto Torregrossa,it,FW,Brescia,27,1992,20.5,8,0,0,49,82,16,12,5,8,0,0,0,81,53,96,35.6,/en/players/bf39bdec/matchlogs/2019-2020/misc/Ernesto-Torregrossa-Match-Logs
553,Amad Traoré,ci,FW,Atalanta,17,2002,0.3,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,,/en/players/9dc96f10/matchlogs/2019-2020/misc/Amad-Traore-Match-Logs
554,Luca Tremolada,it,MF,Brescia,27,1991,0.2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,,/en/players/ed65da8c/matchlogs/2019-2020/misc/Luca-Tremolada-Match-Logs
555,Alessandro Tripaldelli,it,DF,Sassuolo,20,1999,1.5,0,0,0,2,3,0,4,3,1,0,0,0,6,1,0,100.0,/en/players/4571fa88/matchlogs/2019-2020/misc/Alessandro-Tripaldelli-Match-Logs
556,William Troost-Ekong,ng,DF,Udinese,25,1993,28.6,5,0,0,18,8,0,1,31,19,0,2,0,204,45,26,63.4,/en/players/7ed4921e/matchlogs/2019-2020/misc/William-Troost-Ekong-Match-Logs
557,Georgi Tunjov,ee,MF,SPAL,18,2001,3.2,0,0,0,8,3,0,14,2,7,0,0,0,22,5,5,50.0,/en/players/7aa84ac5/matchlogs/2019-2020/misc/Georgi-Tunjov-Match-Logs
558,Stefano Turati,it,GK,Sassuolo,,,2.0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,,/en/players/bf168004/matchlogs/2019-2020/misc/Stefano-Turati-Match-Logs
559,Gennaro Tutino,it,FW,Hellas Verona,22,1996,2.5,0,0,0,4,11,0,0,2,0,0,0,0,15,10,14,41.7,/en/players/8b303bcb/matchlogs/2019-2020/misc/Gennaro-Tutino-Match-Logs
560,Samir Ujkani,xk,GK,Torino,31,1988,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,/en/players/96640846/matchlogs/2019-2020/misc/Samir-Ujkani-Match-Logs
561,Cengiz Ünder,tr,FW,Roma,22,1997,9.7,2,0,0,5,16,0,46,7,7,0,0,0,54,5,4,55.6,/en/players/1880614f/matchlogs/2019-2020/misc/Cengiz-Under-Match-Logs
562,Mirko Valdifiori,it,MF,SPAL,33,1986,15.6,5,0,0,15,14,0,76,4,21,0,0,0,156,10,4,71.4,/en/players/c710f7d5/matchlogs/2019-2020/misc/Mirko-Valdifiori-Match-Logs
563,Borja Valero,es,MF,Inter,34,1985,10.3,4,0,0,12,14,1,3,7,9,0,0,0,89,5,11,31.3,/en/players/0e21fc3c/matchlogs/2019-2020/misc/Borja-Valero-Match-Logs
564,Mattia Valoti,it,"MF,FW",SPAL,25,1993,17.0,7,0,0,38,48,2,22,18,33,1,0,0,118,36,48,42.9,/en/players/c414df9d/matchlogs/2019-2020/misc/Mattia-Valoti-Match-Logs
565,Denis Vavro,sk,DF,Lazio,23,1996,3.6,0,0,0,3,0,0,0,3,1,0,0,0,36,6,4,60.0,/en/players/08990838/matchlogs/2019-2020/misc/Denis-Vavro-Match-Logs
566,Matías Vecino,uy,MF,Inter,27,1991,14.2,4,0,0,20,12,3,18,14,17,0,0,0,107,14,19,42.4,/en/players/44ac04e9/matchlogs/2019-2020/misc/Matias-Vecino-Match-Logs
567,Miguel Veloso,pt,MF,Hellas Verona,33,1986,31.2,6,0,0,35,15,0,190,32,43,0,0,0,385,48,38,55.8,/en/players/ab1ca213/matchlogs/2019-2020/misc/Miguel-Veloso-Match-Logs
568,Lorenzo Venuti,it,DF,Fiorentina,24,1995,9.5,4,0,0,18,12,0,25,10,9,1,0,0,74,11,7,61.1,/en/players/983ff2c7/matchlogs/2019-2020/misc/Lorenzo-Venuti-Match-Logs
569,Brayan Vera,co,"DF,MF",Lecce,20,1999,1.7,0,0,0,6,3,0,10,1,4,0,0,0,12,0,6,0.0,/en/players/80c718dd/matchlogs/2019-2020/misc/Brayan-Vera-Match-Logs
570,Simone Verdi,it,"MF,FW",Torino,27,1992,23.0,4,0,0,22,45,2,147,5,12,0,0,0,166,12,25,32.4,/en/players/0375723e/matchlogs/2019-2020/misc/Simone-Verdi-Match-Logs
571,Jordan Veretout,fr,MF,Roma,26,1993,29.2,6,0,0,34,15,0,76,20,25,0,1,0,242,7,10,41.2,/en/players/4a56052c/matchlogs/2019-2020/misc/Jordan-Veretout-Match-Logs
572,Valerio Verre,it,"FW,MF",Hellas Verona,25,1994,19.7,4,0,0,30,30,5,27,14,17,0,0,0,114,19,72,20.9,/en/players/33ecf462/matchlogs/2019-2020/misc/Valerio-Verre-Match-Logs
573,Francesco Vicari,it,DF,SPAL,24,1994,32.2,4,0,0,31,15,1,1,42,20,0,1,2,230,54,39,58.1,/en/players/de045b15/matchlogs/2019-2020/misc/Francesco-Vicari-Match-Logs
574,Ronaldo Vieira,gw,MF,Sampdoria,21,1998,20.2,11,1,0,40,16,0,31,22,30,0,0,0,236,34,50,40.5,/en/players/75e60d75/matchlogs/2019-2020/misc/Ronaldo-Vieira-Match-Logs
575,Mauro Vigorito,it,GK,Lecce,29,1990,4.7,1,0,0,1,1,0,0,0,0,0,1,0,28,0,0,,/en/players/582a251c/matchlogs/2019-2020/misc/Mauro-Vigorito-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,
576,Gonzalo Villar,es,MF,Roma,21,1998,3.3,3,0,0,9,6,0,0,2,2,0,0,0,26,2,1,66.7,/en/players/bdc74a8f/matchlogs/2019-2020/misc/Gonzalo-Villar-Match-Logs
577,Luigi Vitale,it,DF,Hellas Verona,31,1987,0.5,0,0,0,1,0,0,3,0,0,0,0,0,7,0,0,,/en/players/fe479e17/matchlogs/2019-2020/misc/Luigi-Vitale-Match-Logs
578,Mattia Viviani,it,MF,Brescia,18,2000,3.8,0,0,0,4,6,0,3,9,1,0,0,0,38,2,4,33.3,/en/players/360b2bb1/matchlogs/2019-2020/misc/Mattia-Viviani-Match-Logs
579,Dušan Vlahović,rs,FW,Fiorentina,19,2000,16.7,4,1,0,19,48,9,13,6,2,0,0,0,88,38,60,38.8,/en/players/79443529/matchlogs/2019-2020/misc/Dusan-Vlahovic-Match-Logs
580,Stefan de Vrij,nl,DF,Inter,27,1992,31.4,5,0,0,36,9,0,0,46,25,0,1,0,309,75,38,66.4,/en/players/d0d8dd44/matchlogs/2019-2020/misc/Stefan-de-Vrij-Match-Logs
581,Giacomo Vrioni,al,FW,Juventus,20,1998,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,/en/players/bf4d31d3/matchlogs/2019-2020/misc/Giacomo-Vrioni-Match-Logs
582,Walace,br,MF,Udinese,24,1995,12.7,2,0,0,24,15,1,3,33,25,0,0,0,141,13,7,65.0,/en/players/26db8853/matchlogs/2019-2020/misc/Walace-Match-Logs
583,Sebastian Walukiewicz,pl,DF,Cagliari,19,2000,12.9,1,0,0,5,2,0,4,15,9,0,1,0,107,12,16,42.9,/en/players/217875a4/matchlogs/2019-2020/misc/Sebastian-Walukiewicz-Match-Logs
584,Jawad El Yamiq,ma,DF,Genoa,27,1992,2.2,1,0,0,3,1,0,1,1,3,0,0,0,18,5,3,62.5,/en/players/f6f6b6e8/matchlogs/2019-2020/misc/Jawad-El-Yamiq-Match-Logs
585,Maya Yoshida,jp,DF,Sampdoria,30,1988,13.2,1,0,0,15,5,0,1,29,3,0,0,0,128,20,10,66.7,/en/players/caffaf5a/matchlogs/2019-2020/misc/Maya-Yoshida-Match-Logs
586,Amin Younes,de,"FW,MF",Napoli,25,1993,2.0,1,0,0,4,5,0,1,0,3,0,0,0,14,0,1,0.0,/en/players/228f73ae/matchlogs/2019-2020/misc/Amin-Younes-Match-Logs
587,Ashley Young,eng,DF,Inter,34,1985,13.2,1,0,0,7,21,4,39,15,9,0,1,0,93,7,7,50.0,/en/players/be927d03/matchlogs/2019-2020/misc/Ashley-Young-Match-Logs
588,Mattia Zaccagni,it,"FW,MF",Hellas Verona,24,1995,23.5,5,0,0,33,79,11,46,17,12,3,0,0,156,33,41,44.6,/en/players/d85c238b/matchlogs/2019-2020/misc/Mattia-Zaccagni-Match-Logs
589,Luca Zanimacchia,it,FW,Juventus,21,1998,1.3,0,0,0,0,3,2,10,0,1,0,0,0,5,1,0,100.0,/en/players/5e834dce/matchlogs/2019-2020/misc/Luca-Zanimacchia-Match-Logs
590,Nicolò Zaniolo,it,"FW,MF",Roma,20,1999,16.7,8,0,0,42,42,3,26,5,11,0,0,0,91,8,20,28.6,/en/players/9907b1c8/matchlogs/2019-2020/misc/Nicolo-Zaniolo-Match-Logs
591,Cristián Zapata,co,DF,Genoa,32,1986,19.1,4,0,0,16,12,0,1,27,21,0,1,1,158,59,22,72.8,/en/players/b1deecf8/matchlogs/2019-2020/misc/Cristian-Zapata-Match-Logs
592,Duván Zapata,co,FW,Atalanta,28,1991,22.5,1,0,0,36,46,12,30,1,4,1,0,0,95,40,61,39.6,/en/players/d3de9af0/matchlogs/2019-2020/misc/Duvan-Zapata-Match-Logs
593,Davide Zappacosta,it,DF,Roma,27,1992,5.0,0,0,0,2,2,3,23,6,3,0,0,0,36,0,4,0.0,/en/players/7fe90ccd/matchlogs/2019-2020/misc/Davide-Zappacosta-Match-Logs
594,Simone Zaza,it,FW,Torino,28,1991,18.2,7,0,0,58,34,10,8,8,9,1,0,0,88,56,85,39.7,/en/players/9592289a/matchlogs/2019-2020/misc/Simone-Zaza-Match-Logs
595,Marvin Zeegelaar,nl,DF,Udinese,28,1990,6.6,3,0,0,8,2,1,13,5,8,0,1,0,45,6,9,40.0,/en/players/8abd0c03/matchlogs/2019-2020/misc/Marvin-Zeegelaar-Match-Logs
596,Piotr Zieliński,pl,MF,Napoli,25,1994,32.5,4,0,0,25,57,1,42,23,17,0,1,0,249,16,15,51.6,/en/players/a5296e55/matchlogs/2019-2020/misc/Piotr-Zielinski-Match-Logs
597,Jaromír Zmrhal,cz,MF,Brescia,25,1993,12.5,0,0,0,12,6,0,30,5,5,0,0,0,68,12,13,48.0,/en/players/cbec1196/matchlogs/2019-2020/misc/Jaromir-Zmrhal-Match-Logs
598,Ervin Zukanović,ba,DF,SPAL,32,1987,2.3,1,0,0,4,2,0,1,2,1,0,0,0,32,3,2,60.0,/en/players/1253a12e/matchlogs/2019-2020/misc/Ervin-Zukanovic-Match-Logs
599,Szymon Żurkowski,pl,MF,Fiorentina,21,1997,0.1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,100.0,/en/players/4e1d5e59/matchlogs/2019-2020/misc/Szymon-Zurkowski-Match-Logs
600,Filip Đuričić,rs,"MF,FW",Sassuolo,27,1992,18.1,6,0,0,36,46,3,31,9,19,1,0,0,124,13,23,36.1,/en/players/eccbe56a/matchlogs/2019-2020/misc/Filip-Djuricic-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,
